feature,importance
is_weekend_t-11,0.0
hour_sin_t-11,0.0
hour_cos_t-11,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-19_fluid_temp_t-7,0.0
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-10,0.0
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-7,0.0
check_tier-1_cooling_system_airflow_apc-rc-24_airflow_t-7,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-8,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-8,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-13_fluid_temp_t-8,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-9,0.0
check_tier-1_cooling_system_cool_output_apc-rc-5_cool_output_t-8,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-19_fluid_temp_t-9,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-9,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-9,0.0
check_tier-1_cooling_system_humidity_apc-rc-13_unit_supply_humidity_t-9,0.0
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-8,0.0
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-8,0.0
check_tier-1_cooling_system_airflow_apc-rc-24_airflow_t-8,0.0
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-8,0.0
enter_fluid_temp_t-8,0.0
dow_cos_t-9,0.0
dow_sin_t-9,0.0
is_weekend_t-9,0.0
month_t-9,0.0
dayofweek_t-9,0.0
hour_t-9,0.0
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-9,0.0
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-9,0.0
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-9,0.0
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-9,0.0
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-60,0.0
check_tier-1_cooling_system_temp_apc-rc-27_unit_air_temp_t-9,0.0
check_tier-1_cooling_system_temp_apc-rc-16_unit_air_temp_t-9,0.0
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-8,0.0
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-9,0.0
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-9,0.0
dow_sin_t-10,0.0
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-7,0.0
enter_fluid_temp_t-7,0.0
dow_cos_t-8,0.0
hour_t-10,0.0
hour_cos_t-8,0.0
dayofweek_t-10,0.0
hour_sin_t-8,0.0
is_weekend_t-8,0.0
month_t-10,0.0
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-15,0.0
is_weekend_t-10,0.0
hour_cos_t-10,0.0
dow_cos_t-10,0.0
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-8,0.0
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-9,0.0
dayofweek_t-8,0.0
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-8,0.0
check_tier-1_cooling_system_airflow_apc-rc-13_airflow_t-9,0.0
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-9,0.0
check_tier-1_cooling_system_temp_apc-rc-27_return_air_temp_t-8,0.0
check_tier-1_cooling_system_airflow_apc-rc-24_airflow_t-9,0.0
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-8,0.0
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-8,0.0
check_tier-1_cooling_system_humidity_apc-rc-5_unit_supply_humidity_t-8,0.0
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-8,0.0
check_tier-1_cooling_system_humidity_apc-rc-24_unit_supply_humidity_t-8,0.0
month_t-6,0.0
is_weekend_t-6,0.0
hour_cos_t-6,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-4,0.0
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-13,0.0
check_tier-1_cooling_system_temp_apc-rc-16_unit_air_temp_t-13,0.0
check_tier-1_cooling_system_temp_apc-rc-19_unit_air_temp_t-13,0.0
check_tier-1_cooling_system_temp_apc-rc-27_return_air_temp_t-13,0.0
dow_cos_t-4,0.0
dow_sin_t-4,0.0
is_weekend_t-4,0.0
month_t-4,0.0
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-13,0.0
dayofweek_t-4,0.0
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-4,0.0
dayofweek_t-13,0.0
month_t-13,0.0
is_weekend_t-13,0.0
hour_sin_t-13,0.0
check_tier-1_cooling_system_temp_apc-rc-27_return_air_temp_t-4,0.0
check_tier-1_cooling_system_temp_apc-rc-24_unit_air_temp_t-4,0.0
check_tier-1_cooling_system_temp_apc-rc-19_unit_air_temp_t-4,0.0
check_tier-1_cooling_system_temp_apc-rc-16_unit_air_temp_t-4,0.0
dow_sin_t-13,0.0
dow_cos_t-13,0.0
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-4,0.0
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-12,0.0
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-4,0.0
check_tier-1_cooling_system_humidity_apc-rc-13_unit_supply_humidity_t-4,0.0
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-12,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-4,0.0
check_tier-1_cooling_system_airflow_apc-rc-24_airflow_t-3,0.0
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-3,0.0
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-13,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-13_fluid_temp_t-13,0.0
check_tier-1_cooling_system_temp_apc-rc-27_unit_air_temp_t-3,0.0
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-13,0.0
check_tier-1_cooling_system_airflow_apc-rc-19_airflow_t-13,0.0
check_tier-1_cooling_system_airflow_apc-rc-24_airflow_t-13,0.0
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-13,0.0
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-13,0.0
check_tier-1_cooling_system_humidity_apc-rc-5_unit_supply_humidity_t-3,0.0
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-3,0.0
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-3,0.0
check_tier-1_cooling_system_humidity_apc-rc-10_unit_supply_humidity_t-3,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-3,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-3,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-13,0.0
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-3,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-19_fluid_temp_t-13,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-13,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-13,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-19_fluid_temp_t-3,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-13,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-3,0.0
check_tier-1_cooling_system_humidity_apc-rc-13_unit_supply_humidity_t-13,0.0
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-13,0.0
check_tier-1_cooling_system_humidity_apc-rc-24_unit_supply_humidity_t-13,0.0
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-13,0.0
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-13,0.0
check_tier-1_cooling_system_humidity_apc-rc-5_unit_supply_humidity_t-13,0.0
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-12,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-13_fluid_temp_t-4,0.0
dow_sin_t-6,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-10_fluid_temp_t-4,0.0
check_tier-1_cooling_system_humidity_apc-rc-5_unit_supply_humidity_t-5,0.0
month_t-12,0.0
is_weekend_t-12,0.0
hour_sin_t-12,0.0
check_tier-1_cooling_system_humidity_apc-rc-24_unit_supply_humidity_t-5,0.0
dow_sin_t-12,0.0
dow_cos_t-12,0.0
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-5,0.0
check_tier-1_cooling_system_humidity_apc-rc-13_unit_supply_humidity_t-5,0.0
check_tier-1_cooling_system_humidity_apc-rc-10_unit_supply_humidity_t-5,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-5,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-5,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-5,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-13_fluid_temp_t-5,0.0
check_tier-1_cooling_system_airflow_apc-rc-24_airflow_t-11,0.0
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-11,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-10_fluid_temp_t-5,0.0
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-5,0.0
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-5,0.0
check_tier-1_cooling_system_airflow_apc-rc-24_airflow_t-5,0.0
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-5,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-19_fluid_temp_t-11,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-11,0.0
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-5,0.0
enter_fluid_temp_t-5,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-11,0.0
dow_cos_t-6,0.0
dayofweek_t-12,0.0
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-5,0.0
hour_t-12,0.0
check_tier-1_cooling_system_humidity_apc-rc-5_unit_supply_humidity_t-12,0.0
check_tier-1_cooling_system_airflow_apc-rc-19_airflow_t-60,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-10_fluid_temp_t-12,0.0
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-4,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-12,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-19_fluid_temp_t-12,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-12,0.0
check_tier-1_cooling_system_airflow_apc-rc-24_airflow_t-4,0.0
check_tier-1_cooling_system_humidity_apc-rc-10_unit_supply_humidity_t-12,0.0
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-12,0.0
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-12,0.0
check_tier-1_cooling_system_humidity_apc-rc-24_unit_supply_humidity_t-12,0.0
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-12,0.0
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-4,0.0
check_tier-1_cooling_system_temp_apc-rc-5_unit_air_temp_t-12,0.0
check_tier-1_cooling_system_airflow_apc-rc-13_airflow_t-4,0.0
dow_sin_t-5,0.0
hour_cos_t-5,0.0
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-12,0.0
hour_sin_t-5,0.0
is_weekend_t-5,0.0
check_tier-1_cooling_system_temp_apc-rc-19_return_air_temp_t-12,0.0
dayofweek_t-5,0.0
check_tier-1_cooling_system_temp_apc-rc-19_unit_air_temp_t-12,0.0
check_tier-1_cooling_system_temp_apc-rc-27_unit_air_temp_t-5,0.0
check_tier-1_cooling_system_temp_apc-rc-27_return_air_temp_t-12,0.0
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-12,0.0
is_weekend_t-58,0.0
check_tier-1_cooling_system_humidity_apc-rc-13_unit_supply_humidity_t-29,0.0
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-15,0.0
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-43,0.0
hour_t-43,0.0
check_tier-1_cooling_system_temp_apc-rc-2_return_air_temp_t-43,0.0
hour_cos_t-59,0.0
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-43,0.0
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-43,0.0
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-43,0.0
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-43,0.0
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-43,0.0
check_tier-1_cooling_system_humidity_apc-rc-13_unit_supply_humidity_t-43,0.0
dow_cos_t-59,0.0
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-43,0.0
month_t-43,0.0
check_tier-1_cooling_system_airflow_apc-rc-24_airflow_t-43,0.0
check_tier-1_cooling_system_airflow_apc-rc-19_airflow_t-43,0.0
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-43,0.0
dow_cos_t-44,0.0
dow_sin_t-44,0.0
is_weekend_t-44,0.0
month_t-44,0.0
dayofweek_t-44,0.0
hour_t-44,0.0
check_tier-1_cooling_system_humidity_apc-rc-5_unit_supply_humidity_t-44,0.0
dayofweek_t-43,0.0
is_weekend_t-43,0.0
check_tier-1_cooling_system_humidity_apc-rc-24_unit_supply_humidity_t-44,0.0
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-42,0.0
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-41,0.0
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-41,0.0
check_tier-1_cooling_system_airflow_apc-rc-13_airflow_t-41,0.0
dow_cos_t-42,0.0
dow_sin_t-42,0.0
is_weekend_t-42,0.0
month_t-42,0.0
dayofweek_t-42,0.0
check_tier-1_cooling_system_temp_apc-rc-2_return_air_temp_t-42,0.0
hour_t-59,0.0
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-42,0.0
hour_cos_t-43,0.0
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-42,0.0
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-42,0.0
check_tier-1_cooling_system_humidity_apc-rc-10_unit_supply_humidity_t-42,0.0
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-42,0.0
is_weekend_t-59,0.0
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-42,0.0
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-42,0.0
hour_sin_t-59,0.0
dow_cos_t-43,0.0
dow_sin_t-43,0.0
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-44,0.0
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-44,0.0
check_tier-1_cooling_system_humidity_apc-rc-13_unit_supply_humidity_t-41,0.0
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-46,0.0
hour_sin_t-46,0.0
is_weekend_t-46,0.0
month_t-46,0.0
dayofweek_t-46,0.0
hour_t-46,0.0
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-46,0.0
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-46,0.0
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-46,0.0
check_tier-1_cooling_system_humidity_apc-rc-5_unit_supply_humidity_t-46,0.0
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-46,0.0
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-46,0.0
dow_cos_t-46,0.0
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-46,0.0
check_tier-1_cooling_system_humidity_apc-rc-10_unit_supply_humidity_t-46,0.0
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-46,0.0
check_tier-1_cooling_system_airflow_apc-rc-13_airflow_t-46,0.0
dow_cos_t-47,0.0
dow_sin_t-47,0.0
hour_cos_t-47,0.0
is_weekend_t-47,0.0
month_t-47,0.0
dayofweek_t-47,0.0
dow_sin_t-46,0.0
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-45,0.0
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-44,0.0
is_weekend_t-45,0.0
check_tier-1_cooling_system_humidity_apc-rc-10_unit_supply_humidity_t-44,0.0
check_tier-1_cooling_system_airflow_apc-rc-24_airflow_t-58,0.0
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-44,0.0
check_tier-1_cooling_system_airflow_apc-rc-24_airflow_t-44,0.0
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-44,0.0
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-44,0.0
dow_cos_t-45,0.0
dow_sin_t-45,0.0
hour_cos_t-45,0.0
hour_sin_t-45,0.0
month_t-45,0.0
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-45,0.0
hour_t-45,0.0
check_tier-1_cooling_system_temp_apc-rc-2_return_air_temp_t-45,0.0
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-58,0.0
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-45,0.0
check_tier-1_cooling_system_humidity_apc-rc-5_unit_supply_humidity_t-45,0.0
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-45,0.0
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-45,0.0
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-45,0.0
check_tier-1_cooling_system_humidity_apc-rc-13_unit_supply_humidity_t-45,0.0
check_tier-1_cooling_system_humidity_apc-rc-10_unit_supply_humidity_t-45,0.0
check_tier-1_cooling_system_humidity_apc-rc-10_unit_supply_humidity_t-41,0.0
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-41,0.0
check_tier-1_cooling_system_temp_apc-rc-19_return_air_temp_t-47,0.0
check_tier-1_cooling_system_airflow_apc-rc-13_airflow_t-37,0.0
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-37,0.0
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-37,0.0
check_tier-1_cooling_system_humidity_apc-rc-24_unit_supply_humidity_t-37,0.0
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-37,0.0
check_tier-1_cooling_system_humidity_apc-rc-13_unit_supply_humidity_t-37,0.0
check_tier-1_cooling_system_humidity_apc-rc-10_unit_supply_humidity_t-37,0.0
check_tier-1_cooling_system_humidity_apc-rc-10_unit_supply_humidity_t-59,0.0
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-37,0.0
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-37,0.0
check_tier-1_cooling_system_airflow_apc-rc-19_airflow_t-37,0.0
check_tier-1_cooling_system_humidity_apc-rc-13_unit_supply_humidity_t-59,0.0
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-37,0.0
dow_cos_t-38,0.0
dow_sin_t-38,0.0
hour_cos_t-38,0.0
is_weekend_t-38,0.0
month_t-38,0.0
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-59,0.0
check_tier-1_cooling_system_temp_apc-rc-27_return_air_temp_t-38,0.0
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-38,0.0
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-38,0.0
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-38,0.0
check_tier-1_cooling_system_humidity_apc-rc-5_unit_supply_humidity_t-37,0.0
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-37,0.0
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-38,0.0
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-36,0.0
dow_cos_t-36,0.0
dow_sin_t-36,0.0
hour_sin_t-36,0.0
is_weekend_t-36,0.0
month_t-36,0.0
dayofweek_t-36,0.0
hour_t-36,0.0
check_tier-1_cooling_system_temp_apc-rc-19_return_air_temp_t-36,0.0
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-36,0.0
check_tier-1_cooling_system_humidity_apc-rc-5_unit_supply_humidity_t-36,0.0
check_tier-1_cooling_system_humidity_apc-rc-24_unit_supply_humidity_t-36,0.0
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-37,0.0
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-36,0.0
check_tier-1_cooling_system_humidity_apc-rc-10_unit_supply_humidity_t-36,0.0
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-36,0.0
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-36,0.0
dow_cos_t-37,0.0
dow_sin_t-37,0.0
is_weekend_t-37,0.0
month_t-37,0.0
dayofweek_t-37,0.0
hour_t-37,0.0
check_tier-1_cooling_system_humidity_apc-rc-24_unit_supply_humidity_t-38,0.0
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-59,0.0
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-41,0.0
dow_cos_t-41,0.0
dayofweek_t-40,0.0
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-59,0.0
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-40,0.0
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-40,0.0
check_tier-1_cooling_system_humidity_apc-rc-13_unit_supply_humidity_t-40,0.0
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-40,0.0
check_tier-1_cooling_system_airflow_apc-rc-24_airflow_t-40,0.0
check_tier-1_cooling_system_airflow_apc-rc-19_airflow_t-40,0.0
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-40,0.0
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-40,0.0
dow_sin_t-41,0.0
is_weekend_t-40,0.0
hour_sin_t-41,0.0
is_weekend_t-41,0.0
month_t-41,0.0
dayofweek_t-41,0.0
hour_t-41,0.0
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-41,0.0
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-41,0.0
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-41,0.0
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-41,0.0
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-41,0.0
month_t-40,0.0
hour_cos_t-40,0.0
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-38,0.0
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-39,0.0
check_tier-1_cooling_system_airflow_apc-rc-24_airflow_t-38,0.0
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-59,0.0
dow_cos_t-39,0.0
dow_sin_t-39,0.0
is_weekend_t-39,0.0
month_t-39,0.0
dayofweek_t-39,0.0
hour_t-39,0.0
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-39,0.0
check_tier-1_cooling_system_humidity_apc-rc-5_unit_supply_humidity_t-59,0.0
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-39,0.0
dow_sin_t-40,0.0
check_tier-1_cooling_system_humidity_apc-rc-5_unit_supply_humidity_t-39,0.0
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-39,0.0
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-39,0.0
check_tier-1_cooling_system_humidity_apc-rc-13_unit_supply_humidity_t-39,0.0
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-39,0.0
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-39,0.0
check_tier-1_cooling_system_airflow_apc-rc-19_airflow_t-39,0.0
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-39,0.0
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-39,0.0
dow_cos_t-40,0.0
check_tier-1_cooling_system_temp_apc-rc-27_return_air_temp_t-47,0.0
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-47,0.0
check_tier-1_cooling_system_airflow_apc-rc-13_airflow_t-35,0.0
check_tier-1_cooling_system_humidity_apc-rc-10_unit_supply_humidity_t-54,0.0
dayofweek_t-54,0.0
hour_t-54,0.0
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-54,0.0
check_tier-1_cooling_system_temp_apc-rc-19_unit_air_temp_t-54,0.0
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-54,0.0
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-54,0.0
check_tier-1_cooling_system_humidity_apc-rc-24_unit_supply_humidity_t-54,0.0
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-54,0.0
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-54,0.0
check_tier-1_cooling_system_humidity_apc-rc-13_unit_supply_humidity_t-54,0.0
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-54,0.0
is_weekend_t-54,0.0
check_tier-1_cooling_system_airflow_apc-rc-24_airflow_t-54,0.0
check_tier-1_cooling_system_airflow_apc-rc-19_airflow_t-54,0.0
dow_cos_t-55,0.0
dow_sin_t-55,0.0
hour_sin_t-55,0.0
is_weekend_t-55,0.0
month_t-55,0.0
dayofweek_t-55,0.0
hour_t-55,0.0
check_tier-1_cooling_system_temp_apc-rc-19_unit_air_temp_t-55,0.0
month_t-54,0.0
hour_cos_t-54,0.0
check_tier-1_cooling_system_humidity_apc-rc-5_unit_supply_humidity_t-55,0.0
check_tier-1_cooling_system_temp_apc-rc-2_return_air_temp_t-53,0.0
check_tier-1_cooling_system_airflow_apc-rc-13_airflow_t-52,0.0
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-52,0.0
dow_cos_t-53,0.0
dow_sin_t-53,0.0
hour_sin_t-53,0.0
is_weekend_t-53,0.0
month_t-53,0.0
dayofweek_t-53,0.0
hour_t-53,0.0
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-53,0.0
check_tier-1_cooling_system_temp_apc-rc-19_return_air_temp_t-53,0.0
dow_sin_t-54,0.0
check_tier-1_cooling_system_humidity_apc-rc-5_unit_supply_humidity_t-53,0.0
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-53,0.0
check_tier-1_cooling_system_humidity_apc-rc-24_unit_supply_humidity_t-53,0.0
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-53,0.0
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-53,0.0
check_tier-1_cooling_system_humidity_apc-rc-13_unit_supply_humidity_t-53,0.0
check_tier-1_cooling_system_humidity_apc-rc-10_unit_supply_humidity_t-53,0.0
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-19_fluid_temp_t-53,0.0
check_tier-1_cooling_system_airflow_apc-rc-13_airflow_t-53,0.0
dow_cos_t-54,0.0
